planner_name iteration planning_time_elapsed cost_solution_total cost_solution_revolute cost_solution_prismatic theoretical_cost_total theoretical_cost_revolute theoretical_cost_prismatic
bi_informed_rrt_star 66 11.8249 29.8652 16.3677 21.8164 15.5752 3.89526 15.0802
bi_informed_rrt_star 67 11.8597 29.8652 16.3677 21.8164 15.5752 3.89526 15.0802
bi_informed_rrt_star 68 11.9292 29.8652 16.3677 21.8164 15.5752 3.89526 15.0802
bi_informed_rrt_star 69 12.0585 29.8652 16.3677 21.8164 15.5752 3.89526 15.0802
bi_informed_rrt_star 70 12.1699 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 71 12.2384 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 72 12.832 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 73 13.4625 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 74 13.5365 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 75 13.6143 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 76 13.6835 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 77 14.2545 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 78 14.73 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 79 14.8915 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 80 14.9595 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 81 15.5733 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 82 16.7054 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 83 16.8085 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 84 16.8815 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 85 17.4973 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 86 17.5893 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 87 17.7696 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 88 18.0777 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 89 18.1921 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 90 18.2838 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 91 18.3485 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 92 18.9953 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 93 19.0836 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 94 19.3217 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 95 19.728 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 96 19.9308 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
bi_informed_rrt_star 97 20.1752 27.9639 18.4938 18.9845 15.5752 3.89526 15.0802
